"gene_symbol","0","1","10","11","12","13","14","15","16","17","2","3","4","5","6","7","8","9"
"MS4A1",0.0887666434916795,1.79022790404668,1.10929146375839,0.0126307856900276,0.00721363649309502,0.0255670149595185,0.000907927809937571,0.00516664921570095,0.00301429616538752,0,0.0329643322125212,0.00857461473559017,0.0121442325386939,0.0183290546402416,0.0114573189738277,0.00929470369551642,0.0271863446189752,0.0057778717871335
"CD79A",0.0725938010505111,2.06778436466015,1.216966331125,0.00974176667066255,0.017419732389541,0.0189910433109543,0.00744628068204016,0.0135939467212338,1.02034681977026,0.108903048371937,0.0229176655230961,0.0778284822787151,0.0232853113857307,0.970448245803823,0.013160195660442,0.0120096900979018,0.0258570910504263,0.0141848698893822
"CD79B",0.0694916007746305,0.681079175840706,1.03431749239793,0.0539141340951732,0.0232923282817915,0.123772869232605,0.0189416784065723,0,0.577008667675798,0.039507688867821,0.0381050474541861,0.195959000066166,0.0085914067616046,0.189489824856142,0.0077843810695194,0.0276880873292266,0.0131190057109129,0.0121130202526802
"CD37",1.04755185537925,2.39715140871684,1.42220598828087,1.1576062238681,0.024590414625235,0.0379343419348947,0.0375100265876461,0.280526724016629,0.310999607185343,1.36297404182669,0.976322475546409,1.1381521025582,0.0341998445352096,0.168088262033093,0.657246242380836,0.64521153317519,0.572258010039065,0.0105074992465096
"CD22",0.0188336346230619,0.447940399292432,0.580582497430408,0.339262878964388,0.00339021272600416,0.00524475414972335,0,0,0,0.0200892526898367,0.00113553685615788,0.00234515782198968,0.00370559269644423,0.00485949830408206,0.0133800596140314,0.031464182609066,0.0494120180821589,0.000605614924072677
"MZB1",0.0431136713741313,0.102562926518202,0.368524391414395,0.0185547794197413,0.0177942348926216,0.0307755894852463,0.0312211803592327,0.0366398932513222,3.34910804847004,1.10849851798566,0.0923675171010166,0.120937671032373,0.0356772460718108,2.44280112587,0.0484404923956865,0.0280941100924348,0.0701727258344226,0.0311025395859929
"JCHAIN",0.445653010472525,0.972163012533893,0.829103051665697,0.395740731219075,0.292613011370992,0.361632042097621,0.457681499799805,0.426462103774039,4.52328836178469,2.51716400191564,0.428075113460969,0.364405103876251,0.456671505880919,5.43618066485085,0.451875357940745,0.295523103211015,0.590730798788834,0.330747389271575
"SDC1",0.00154901358097909,0.00176989311818333,0.0042365913472388,0.0049478440888072,0.00466435200410324,0.01918653602188,0.196668894309838,0,0.323387237486895,0,0.0018923878887131,0.00182273729133426,0.26375722325073,0.365242783166723,0.00436519482629657,0,0.00152748411538492,0.150059337824574
"DERL3",0.0104695490417035,0.135706056567179,0.0815714749157373,0.0294337953305343,0.0652493350066973,0.0308436408482512,0.0176620335461554,0.00232794455198972,1.6486944114466,0.821532558421503,0.00922865746816273,0.00741826062711125,0.0343000718107909,1.5512210663985,0.0260949250215696,0.0101798849927181,0.0223705463897473,0.121342963552164
"XBP1",0.371468853594945,0.236210615683012,0.338241038791479,0.727304814355689,0.479967677945101,0.340636865314137,0.576484695960745,0.294811721503211,2.44779537539628,1.33631385088491,0.410548706638452,0.349088270022658,0.565833633436969,1.83535956682125,0.438946081849733,0.855949257969564,0.327538562905646,0.538473436164015
"LYZ",0.0611478005328673,0.0646697920682834,0.439941600782719,0.0768876478077857,0.0481404953847588,0.0804610453207783,0.28026913735192,1.13374591018939,0.0817270123590336,0.147104089842939,0.082322217443972,0.0759914227183606,0.879281719109625,0.0475837010022512,2.8923503657265,3.13079398467586,0.481317757104149,0.0647913799303762
"LST1",0.0795604730015458,0.115428360260239,0.305774379740439,0.10112499649364,0.00533744028526811,0.0161896845208156,0.0120207806912384,0.529473071493293,0.0183573154468271,0.415729263468188,0.146801132655032,0.15692636674585,0.0292457499358913,0.0155907613494133,1.14747469263752,1.27715766734112,1.75459651775715,0.00845244425816265
"TYROBP",0.0305863430843296,0.0430821411805001,0.380264015581208,1.42354978451146,0.0428119608208108,0.0413554796343697,0.0147110335362998,1.74148870459103,0.045520681743739,1.92896244632266,0.30203754203035,0.0421357830591044,0.0473303487934397,0.0274713896847107,2.71652556718602,2.63077787919184,2.50935796766061,0.0534236878936241
"FCER1G",0.0385132176227335,0.0402377348005475,0.393950483831815,2.036126296526,0.0416642821320474,0.0425946509782944,0.0394357127246722,0.296907395616391,0.0189286186667759,1.81659068277172,0.271301427060063,0.0387311181545705,0.0473383637203473,0.0325116471587661,2.82763473430467,2.78724863760864,2.37893887448626,0.0343345620818021
"AIF1",0.176100791182204,0.0584154223013313,0.507868310779053,0.107138272274303,0.0224845934851992,0.0403240515466093,0.0368227684225648,0.557797328515011,0.021541237938514,0.435680732791864,0.0902937735644303,0.057085563193219,0.0373694643636615,0.0172576550374847,2.42363573146776,2.13357123613179,1.50873155482216,0.0192060996952201
"C1QA",0.0389006432178221,0.0506916557134576,0.399755848096721,0.0379506164627527,0.0410502348768535,0.050281566313671,0.0576159845117764,0.104848286707113,0.0314115900628576,0.0564614856195853,0.0453635877243458,0.0404855501331024,0.0383545731911073,0.0266457476973927,3.16923071485933,0.609178297497132,0.0443014567557525,0.0386737704918773
"CD68",0.0288899852012389,0.0789970148990545,0.227570989330731,0.245422018742745,0.0516319573692286,0.0649753997949958,0.0917947683694267,0.130064271116608,0.0309191686579472,0.70642106155399,0.0224096293258699,0.0200461833770026,0.108544620006281,0.0185314180931908,2.01670483756206,1.34483643587849,0.130788870990617,0.116690689791015
"FCER1A",0,0,0.00133742947566998,0.485592602588459,0,0,0,0.0174399863787363,0,0.180848945338124,0.00080404100455272,0.000690060256950242,0.000282281151824057,8.38158884854762e-05,0.00549138028752527,0.0530724574713288,0,0
"CD1C",0.00193040462720508,0.186029666473913,0.0626265321301613,0,0,0.00260466716179512,0,0.0680244899891932,0.0114934250142705,0,0.000921319404827876,0.000366147855720066,0.00144593978252309,0.00158740489487435,0.016101753139286,0.135934236035307,0,0
"CLEC10A",0.00154427819923052,0.00113492110192466,0.0283251471267663,0.00282414362971624,0.00146038910878603,0.00109281016526088,0.00222261286859344,0.0725661611355265,0.00422826832526415,0,0,0.00103427571418101,0.00663620577484834,0.00078287854629719,0.207923153881999,0.34429073453234,0.001938283091581,0
"CLEC9A",0.000269290569095174,0,0.00645294315107622,0,0.00126554067957667,0.00178672119939132,0,0.095588085946849,0,0,0,0.00108087769605145,0.00123388225579232,0,0.0161630650016636,0.0168147495865474,0.0216063181988556,0
