"logFC","logCPM","F","PValue","FDR","gene_id","gene_symbol","cell_type","scenario","significant","direction","FDR_global","loo_direction_consistency","mt20_logFC","mt20_FDR","mt20_pass"
2.74426888752496,8.90141991526602,42.8639412411969,3.22020812119641e-06,0.0112057796237662,"ENSG00000265972","TXNIP","Endothelial","primary_mt25",TRUE,"higher_right",0.0828343470776159,1,2.75563200074035,0.0123311188432455,TRUE
2.37884437804844,5.75904142732849,39.7194010861395,3.8714042576494e-06,0.0112057796237662,"ENSG00000136999","NOV","Endothelial","primary_mt25",TRUE,"higher_right",0.0828343470776159,1,2.70565229021862,0.0123311188432455,TRUE
-3.53794946275962,6.84438100684999,49.3325844632055,8.02288709730035e-06,0.0154814978020906,"ENSG00000100376","FAM118A","Endothelial","primary_mt25",TRUE,"higher_left",0.100181830671418,1,-3.58292450869248,0.020117225916652,TRUE
1.7465304991339,7.9001249805209,30.7070522804238,2.05549436751207e-05,0.0297481422338185,"ENSG00000157514","TSC22D3","Endothelial","primary_mt25",TRUE,"higher_right",0.142466314612262,1,1.7137197857172,0.0515286587277746,FALSE
3.02724056346227,9.82019546911862,43.9147018406563,2.65374441309873e-06,0.00768789756474702,"ENSG00000157514","TSC22D3","Mast_cells","primary_mt25",TRUE,"higher_right",0.0828343470776159,1,3.01707923869956,0.00737326649039892,TRUE
2.77485788061171,6.19371903991092,40.902818994781,4.78051346574035e-06,0.0213354315975992,"ENSG00000096060","FKBP5","Pericytes","primary_mt25",TRUE,"higher_right",0.0828343470776159,1,2.85226789171461,0.0301321367318628,TRUE
