"gene_id","cell_type","logFC_mt25","FDR_mt25","significant_mt25","logFC_mt20","FDR_mt20","significant_mt20"
"ENSG00000102901","Macrophages",-0.405241988646605,0.998845877114298,FALSE,-0.429320179557086,0.999178301045505,FALSE
"ENSG00000102901","Plasma_cells",-0.329835153348968,0.999095059856237,FALSE,-0.331533331144504,0.999687993938603,FALSE
"ENSG00000102901","T_cells",0.152992675398916,0.950199138934551,FALSE,0.127175080422716,0.957718056773661,FALSE
"ENSG00000102908","B_cells",0.0855271726375006,0.981241276787381,FALSE,0.110876083938949,0.978449498567065,FALSE
"ENSG00000102908","Endothelial",-0.00488946079071301,0.998668826553271,FALSE,-0.0743715678534909,0.998456677726992,FALSE
"ENSG00000102908","Epithelial",-0.196446338322722,0.999885721283904,FALSE,-0.212890216511396,0.999961302946579,FALSE
"ENSG00000102908","Macrophages",-0.0682059542449623,0.998845877114298,FALSE,-0.0116310948348758,0.999178301045505,FALSE
"ENSG00000102908","Mast_cells",0.455872749484537,0.798196947079901,FALSE,0.45828545028023,0.793486892750101,FALSE
"ENSG00000102908","Monocytes",-0.347371701526266,0.933790011610087,FALSE,-0.345675883608543,0.929738599067462,FALSE
"ENSG00000102908","Pericytes",0.0109925576777836,0.997783151426711,FALSE,0.0173915305448479,0.997861040884521,FALSE
"ENSG00000102908","Plasma_cells",0.921860192497573,0.999095059856237,FALSE,0.967759020411917,0.986451267446132,FALSE
"ENSG00000102908","T_cells",-0.0899074223079795,0.973220274513197,FALSE,-0.0807985758266903,0.977222303852546,FALSE
"ENSG00000102910","B_cells",0.0938439754673375,0.980804274809511,FALSE,0.103419037979087,0.980791917718879,FALSE
"ENSG00000102910","Endothelial",0.587568123923151,0.998348054428417,FALSE,0.538154923500735,0.998456677726992,FALSE
"ENSG00000102910","Epithelial",0.0316402488235064,0.999885721283904,FALSE,0.0558455682526954,0.999961302946579,FALSE
"ENSG00000102910","Macrophages",0.0157008255491929,0.998845877114298,FALSE,-0.0216971106787849,0.999178301045505,FALSE
"ENSG00000102910","Monocytes",0.14717554696843,0.962338559363043,FALSE,0.0842838479578973,0.977500498402378,FALSE
"ENSG00000102910","Pericytes",0.250464523074794,0.996670563838034,FALSE,0.306502814791314,0.997861040884521,FALSE
"ENSG00000102910","Plasma_cells",0.0781052267776682,0.999095059856237,FALSE,0.0852700887114695,0.999687993938603,FALSE
"ENSG00000102910","T_cells",0.282089167202856,0.916038883515437,FALSE,0.296011437671751,0.917987083398445,FALSE
"ENSG00000102921","B_cells",0.429879149127198,0.926970182413002,FALSE,0.422288604739974,0.924925109414933,FALSE
"ENSG00000102921","Endothelial",0.249527929013156,0.998348054428417,FALSE,0.359024069771092,0.998456677726992,FALSE
"ENSG00000102921","Epithelial",-0.422930905108251,0.999885721283904,FALSE,-0.249185715857501,0.999961302946579,FALSE
"ENSG00000102921","Macrophages",-0.114162682316855,0.998845877114298,FALSE,-0.137238035191028,0.999178301045505,FALSE
"ENSG00000102921","Monocytes",-0.305803133858527,0.93783436062272,FALSE,-0.338185478329292,0.930855428904757,FALSE
"ENSG00000102921","Neutrophils",0.674838686430909,0.734561579580001,FALSE,0.710198721519077,0.722953424038318,FALSE
"ENSG00000102921","Pericytes",0.35483460344046,0.996670563838034,FALSE,0.310699181561455,0.997861040884521,FALSE
"ENSG00000102921","Plasma_cells",0.232104408511786,0.999095059856237,FALSE,0.231437094197666,0.999687993938603,FALSE
"ENSG00000102921","T_cells",-0.153106200115751,0.95122927570789,FALSE,-0.161742553702472,0.951130663389882,FALSE
"ENSG00000102931","B_cells",-0.121097223408962,0.971546410847175,FALSE,-0.112853258451745,0.973261910260703,FALSE
"ENSG00000102931","Endothelial",0.0700328598225749,0.998348054428417,FALSE,0.0853790921102407,0.998456677726992,FALSE
"ENSG00000102931","Epithelial",-0.244531296268351,0.999885721283904,FALSE,-0.195169581427823,0.999961302946579,FALSE
"ENSG00000102931","Macrophages",0.426724643887292,0.998845877114298,FALSE,0.462982298837943,0.999178301045505,FALSE
"ENSG00000102931","Mast_cells",0.40589808061922,0.796471006283381,FALSE,0.371490178116991,0.812972630570406,FALSE
"ENSG00000102931","Monocytes",0.634518868741732,0.841029682054766,FALSE,0.622616817162583,0.831916554819703,FALSE
"ENSG00000102931","Pericytes",-0.0182396294082105,0.996670563838034,FALSE,-0.0332526232441589,0.997861040884521,FALSE
"ENSG00000102931","Plasma_cells",0.247108384119008,0.999095059856237,FALSE,0.254559015746905,0.999687993938603,FALSE
"ENSG00000102931","T_cells",0.191455377419741,0.931028959288363,FALSE,0.222380795050015,0.923370876332422,FALSE
"ENSG00000102934","Endothelial",1.17511381803873,0.998348054428417,FALSE,1.29307273704928,0.998456677726992,FALSE
"ENSG00000102934","Epithelial",-1.90644027862079,0.999885721283904,FALSE,-1.90500560908976,0.999961302946579,FALSE
"ENSG00000102934","T_cells",0.468082881985558,0.93805041435766,FALSE,0.470079830376447,0.939859647096389,FALSE
"ENSG00000102962","Monocytes",-0.0578268722064045,0.994447167613675,FALSE,-0.0492367671755182,0.997461784258165,FALSE
"ENSG00000102962","T_cells",-1.11493229806507,0.887607261760882,FALSE,-1.10873600097324,0.8936094913522,FALSE
"ENSG00000102967","B_cells",-0.451137226831385,0.937070420792723,FALSE,-0.39189389825147,0.939992472279417,FALSE
"ENSG00000102967","Epithelial",-0.421054687541988,0.999885721283904,FALSE,-0.22277015978709,0.999961302946579,FALSE
"ENSG00000102967","T_cells",-0.0936071913984,0.977924687093423,FALSE,-0.0723457678576742,0.981743827940788,FALSE
"ENSG00000102970","Monocytes",-1.2155262873925,0.920147189359099,FALSE,-1.30062962388539,0.9122688033192,FALSE
"ENSG00000102974","B_cells",-0.0822374074968198,0.978653989599946,FALSE,-0.0755001262008341,0.983261125148574,FALSE
"ENSG00000102974","Endothelial",0.401022379955508,0.998348054428417,FALSE,0.381358476199736,0.998456677726992,FALSE
"ENSG00000102974","Epithelial",-0.194462964477509,0.999885721283904,FALSE,-0.0682594074075608,0.999961302946579,FALSE
"ENSG00000102974","Macrophages",-0.201395470689232,0.998845877114298,FALSE,-0.142408514074059,0.999178301045505,FALSE
"ENSG00000102974","Monocytes",0.000379035446419338,0.999999101835952,FALSE,-0.0256744144596482,0.997636876203283,FALSE
"ENSG00000102974","Pericytes",-0.0402359809153846,0.996670563838034,FALSE,-0.0621201741892146,0.997861040884521,FALSE
"ENSG00000102974","Plasma_cells",-0.446748712058855,0.999095059856237,FALSE,-0.457438069295621,0.999687993938603,FALSE
"ENSG00000102974","T_cells",-0.105090958792918,0.95882098205967,FALSE,-0.100993422139227,0.963476254744602,FALSE
"ENSG00000102977","B_cells",0.0531358528228307,0.987094664577635,FALSE,0.036362366643686,0.992094081583433,FALSE
"ENSG00000102977","Epithelial",0.298952900332097,0.999885721283904,FALSE,0.191851037813947,0.999961302946579,FALSE
"ENSG00000102977","Macrophages",-0.0187415817692421,0.998845877114298,FALSE,-0.0888026064864503,0.999178301045505,FALSE
"ENSG00000102977","Plasma_cells",0.196026838771116,0.999095059856237,FALSE,0.195501534385352,0.999687993938603,FALSE
"ENSG00000102977","T_cells",-0.0963767522863783,0.96268396388199,FALSE,-0.0915136726902999,0.966896977664256,FALSE
"ENSG00000102978","B_cells",-0.193538584353591,0.956390239760722,FALSE,-0.200998558683478,0.95321745159057,FALSE
"ENSG00000102978","Endothelial",-0.253391676564839,0.998348054428417,FALSE,-0.238329262306585,0.998456677726992,FALSE
"ENSG00000102978","Epithelial",-0.135906888158131,0.999885721283904,FALSE,-0.0928125995879445,0.999961302946579,FALSE
"ENSG00000102978","Macrophages",0.016348264180851,0.998845877114298,FALSE,-0.0471224355562141,0.999178301045505,FALSE
"ENSG00000102978","Monocytes",-0.201543745851515,0.963351139759408,FALSE,-0.19301622285546,0.965663498669603,FALSE
"ENSG00000102978","Pericytes",0.0653667329583776,0.996670563838034,FALSE,0.0271089773633706,0.997861040884521,FALSE
"ENSG00000102978","Plasma_cells",0.232021451696351,0.999095059856237,FALSE,0.230197621280491,0.999687993938603,FALSE
"ENSG00000102978","T_cells",-0.244031616820465,0.927118203655451,FALSE,-0.249410124677863,0.924881986840732,FALSE
"ENSG00000102981","B_cells",0.274337134910287,0.970825030100177,FALSE,0.286530701590224,0.967710994579542,FALSE
"ENSG00000102981","Epithelial",0.827442384940611,0.999885721283904,FALSE,0.708988743361624,0.999961302946579,FALSE
"ENSG00000102981","Plasma_cells",-0.142281260795715,0.999095059856237,FALSE,-0.162975908726149,0.999687993938603,FALSE
"ENSG00000102981","T_cells",0.496803367028211,0.917769168372164,FALSE,0.49940270655258,0.92002485076406,FALSE
"ENSG00000102984","B_cells",-0.40839246442479,0.926970182413002,FALSE,-0.372871488792282,0.926844832995988,FALSE
"ENSG00000102984","Epithelial",-0.284806439089595,0.999885721283904,FALSE,-0.0929053485189798,0.999961302946579,FALSE
"ENSG00000102984","Plasma_cells",-0.609649565476379,0.999095059856237,FALSE,-0.59793819463639,0.999687993938603,FALSE
"ENSG00000102984","T_cells",-0.970138407685488,0.822668848941023,FALSE,-0.987059734908417,0.809566445074072,FALSE
"ENSG00000102996","Endothelial",-0.368637034743501,0.998348054428417,FALSE,-0.402675711323311,0.998456677726992,FALSE
"ENSG00000102996","Epithelial",-0.117780641409574,0.999885721283904,FALSE,-0.169386832561767,0.999961302946579,FALSE
"ENSG00000103005","B_cells",-0.923803436459518,0.926970182413002,FALSE,-0.90792581812741,0.924925109414933,FALSE
"ENSG00000103005","Endothelial",0.223176982063114,0.998348054428417,FALSE,0.14326420949819,0.998456677726992,FALSE
"ENSG00000103005","Epithelial",-0.0096907436561061,0.99994021560338,FALSE,0.0444612310074359,0.999961302946579,FALSE
